statistic,statistic_label,tlist(a1),year,c02480v03003,type_of_offence,c02479v04377,garda_region,unit,value
RCD06C03,Detected crimes,2021,2021,15,"Offences against Government, Justice Procedures and Organisation of Crime",40,Southern Region,Number,1185.0
RCD06C03,Detected crimes,2021,2021,15,"Offences against Government, Justice Procedures and Organisation of Crime",IE0,State,Number,7203.0
RCD06C03,Detected crimes,2022,2022,1,Homicide Offences,10,Dublin Metropolitan Region,Number,17.0
RCD06C03,Detected crimes,2022,2022,1,Homicide Offences,20,North Western Region,Number,12.0
RCD06C03,Detected crimes,2022,2022,1,Homicide Offences,30,Eastern Region,Number,23.0
RCD06C03,Detected crimes,2022,2022,1,Homicide Offences,40,Southern Region,Number,16.0
RCD06C03,Detected crimes,2022,2022,1,Homicide Offences,IE0,State,Number,68.0
RCD06C03,Detected crimes,2022,2022,2,Sexual Offences,10,Dublin Metropolitan Region,Number,176.0
RCD06C03,Detected crimes,2022,2022,2,Sexual Offences,20,North Western Region,Number,111.0
RCD06C03,Detected crimes,2022,2022,2,Sexual Offences,30,Eastern Region,Number,191.0
RCD06C03,Detected crimes,2022,2022,2,Sexual Offences,40,Southern Region,Number,113.0
RCD06C03,Detected crimes,2022,2022,2,Sexual Offences,IE0,State,Number,591.0
RCD06C03,Detected crimes,2022,2022,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",10,Dublin Metropolitan Region,Number,1720.0
RCD06C03,Detected crimes,2022,2022,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",20,North Western Region,Number,1848.0
RCD06C03,Detected crimes,2022,2022,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",30,Eastern Region,Number,2177.0
RCD06C03,Detected crimes,2022,2022,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",40,Southern Region,Number,2040.0
RCD06C03,Detected crimes,2022,2022,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",IE0,State,Number,7785.0
RCD06C03,Detected crimes,2022,2022,4,Dangerous or Negligent Acts,10,Dublin Metropolitan Region,Number,1779.0
RCD06C03,Detected crimes,2022,2022,4,Dangerous or Negligent Acts,20,North Western Region,Number,1861.0
RCD06C03,Detected crimes,2022,2022,4,Dangerous or Negligent Acts,30,Eastern Region,Number,1805.0
RCD06C03,Detected crimes,2022,2022,4,Dangerous or Negligent Acts,40,Southern Region,Number,1643.0
RCD06C03,Detected crimes,2022,2022,4,Dangerous or Negligent Acts,IE0,State,Number,7088.0
RCD06C03,Detected crimes,2022,2022,5,Kidnapping and Related Offences,10,Dublin Metropolitan Region,Number,23.0
RCD06C03,Detected crimes,2022,2022,5,Kidnapping and Related Offences,20,North Western Region,Number,15.0
RCD06C03,Detected crimes,2022,2022,5,Kidnapping and Related Offences,30,Eastern Region,Number,14.0
RCD06C03,Detected crimes,2022,2022,5,Kidnapping and Related Offences,40,Southern Region,Number,12.0
RCD06C03,Detected crimes,2022,2022,5,Kidnapping and Related Offences,IE0,State,Number,64.0
RCD06C03,Detected crimes,2022,2022,6,"Robbery, Extortion and Hijacking Offences",10,Dublin Metropolitan Region,Number,329.0
RCD06C03,Detected crimes,2022,2022,6,"Robbery, Extortion and Hijacking Offences",20,North Western Region,Number,46.0
RCD06C03,Detected crimes,2022,2022,6,"Robbery, Extortion and Hijacking Offences",30,Eastern Region,Number,128.0
RCD06C03,Detected crimes,2022,2022,6,"Robbery, Extortion and Hijacking Offences",40,Southern Region,Number,106.0
RCD06C03,Detected crimes,2022,2022,6,"Robbery, Extortion and Hijacking Offences",IE0,State,Number,609.0
RCD06C03,Detected crimes,2022,2022,7,Burglary and Related Offences,10,Dublin Metropolitan Region,Number,871.0
RCD06C03,Detected crimes,2022,2022,7,Burglary and Related Offences,20,North Western Region,Number,272.0
RCD06C03,Detected crimes,2022,2022,7,Burglary and Related Offences,30,Eastern Region,Number,449.0
RCD06C03,Detected crimes,2022,2022,7,Burglary and Related Offences,40,Southern Region,Number,452.0
RCD06C03,Detected crimes,2022,2022,7,Burglary and Related Offences,IE0,State,Number,2044.0
RCD06C03,Detected crimes,2022,2022,8,Theft and Related Offences,10,Dublin Metropolitan Region,Number,9482.0
RCD06C03,Detected crimes,2022,2022,8,Theft and Related Offences,20,North Western Region,Number,2519.0
RCD06C03,Detected crimes,2022,2022,8,Theft and Related Offences,30,Eastern Region,Number,4585.0
RCD06C03,Detected crimes,2022,2022,8,Theft and Related Offences,40,Southern Region,Number,4825.0
RCD06C03,Detected crimes,2022,2022,8,Theft and Related Offences,IE0,State,Number,21411.0
RCD06C03,Detected crimes,2022,2022,9,"Fraud, Deception and Related Offences",10,Dublin Metropolitan Region,Number,505.0
RCD06C03,Detected crimes,2022,2022,9,"Fraud, Deception and Related Offences",20,North Western Region,Number,232.0
RCD06C03,Detected crimes,2022,2022,9,"Fraud, Deception and Related Offences",30,Eastern Region,Number,233.0
RCD06C03,Detected crimes,2022,2022,9,"Fraud, Deception and Related Offences",40,Southern Region,Number,248.0
RCD06C03,Detected crimes,2022,2022,9,"Fraud, Deception and Related Offences",IE0,State,Number,1218.0
RCD06C03,Detected crimes,2022,2022,10,Controlled Drug Offences,10,Dublin Metropolitan Region,Number,5855.0
RCD06C03,Detected crimes,2022,2022,10,Controlled Drug Offences,20,North Western Region,Number,1813.0
RCD06C03,Detected crimes,2022,2022,10,Controlled Drug Offences,30,Eastern Region,Number,4281.0
RCD06C03,Detected crimes,2022,2022,10,Controlled Drug Offences,40,Southern Region,Number,3385.0
RCD06C03,Detected crimes,2022,2022,10,Controlled Drug Offences,IE0,State,Number,15334.0
RCD06C03,Detected crimes,2022,2022,11,Weapons and Explosives Offences,10,Dublin Metropolitan Region,Number,946.0
RCD06C03,Detected crimes,2022,2022,11,Weapons and Explosives Offences,20,North Western Region,Number,286.0
RCD06C03,Detected crimes,2022,2022,11,Weapons and Explosives Offences,30,Eastern Region,Number,367.0
RCD06C03,Detected crimes,2022,2022,11,Weapons and Explosives Offences,40,Southern Region,Number,358.0
RCD06C03,Detected crimes,2022,2022,11,Weapons and Explosives Offences,IE0,State,Number,1957.0
RCD06C03,Detected crimes,2022,2022,12,Damage to Property and to the Environment,10,Dublin Metropolitan Region,Number,1645.0
RCD06C03,Detected crimes,2022,2022,12,Damage to Property and to the Environment,20,North Western Region,Number,860.0
RCD06C03,Detected crimes,2022,2022,12,Damage to Property and to the Environment,30,Eastern Region,Number,1130.0
RCD06C03,Detected crimes,2022,2022,12,Damage to Property and to the Environment,40,Southern Region,Number,1003.0
RCD06C03,Detected crimes,2022,2022,12,Damage to Property and to the Environment,IE0,State,Number,4638.0
RCD06C03,Detected crimes,2022,2022,13,Public Order and other Social Code Offences,10,Dublin Metropolitan Region,Number,9036.0
RCD06C03,Detected crimes,2022,2022,13,Public Order and other Social Code Offences,20,North Western Region,Number,5302.0
RCD06C03,Detected crimes,2022,2022,13,Public Order and other Social Code Offences,30,Eastern Region,Number,5077.0
RCD06C03,Detected crimes,2022,2022,13,Public Order and other Social Code Offences,40,Southern Region,Number,6548.0
RCD06C03,Detected crimes,2022,2022,13,Public Order and other Social Code Offences,IE0,State,Number,25963.0
RCD06C03,Detected crimes,2022,2022,15,"Offences against Government, Justice Procedures and Organisation of Crime",10,Dublin Metropolitan Region,Number,5318.0
RCD06C03,Detected crimes,2022,2022,15,"Offences against Government, Justice Procedures and Organisation of Crime",20,North Western Region,Number,901.0
RCD06C03,Detected crimes,2022,2022,15,"Offences against Government, Justice Procedures and Organisation of Crime",30,Eastern Region,Number,1405.0
RCD06C03,Detected crimes,2022,2022,15,"Offences against Government, Justice Procedures and Organisation of Crime",40,Southern Region,Number,1392.0
RCD06C03,Detected crimes,2022,2022,15,"Offences against Government, Justice Procedures and Organisation of Crime",IE0,State,Number,9016.0
RCD06C03,Detected crimes,2023,2023,1,Homicide Offences,10,Dublin Metropolitan Region,Number,11.0
RCD06C03,Detected crimes,2023,2023,1,Homicide Offences,20,North Western Region,Number,18.0
RCD06C03,Detected crimes,2023,2023,1,Homicide Offences,30,Eastern Region,Number,12.0
RCD06C03,Detected crimes,2023,2023,1,Homicide Offences,40,Southern Region,Number,20.0
RCD06C03,Detected crimes,2023,2023,1,Homicide Offences,IE0,State,Number,61.0
RCD06C03,Detected crimes,2023,2023,2,Sexual Offences,10,Dublin Metropolitan Region,Number,98.0
RCD06C03,Detected crimes,2023,2023,2,Sexual Offences,20,North Western Region,Number,37.0
RCD06C03,Detected crimes,2023,2023,2,Sexual Offences,30,Eastern Region,Number,80.0
RCD06C03,Detected crimes,2023,2023,2,Sexual Offences,40,Southern Region,Number,49.0
RCD06C03,Detected crimes,2023,2023,2,Sexual Offences,IE0,State,Number,264.0
RCD06C03,Detected crimes,2023,2023,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",10,Dublin Metropolitan Region,Number,1716.0
RCD06C03,Detected crimes,2023,2023,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",20,North Western Region,Number,1561.0
RCD06C03,Detected crimes,2023,2023,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",30,Eastern Region,Number,1746.0
RCD06C03,Detected crimes,2023,2023,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",40,Southern Region,Number,1626.0
RCD06C03,Detected crimes,2023,2023,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",IE0,State,Number,6649.0
RCD06C03,Detected crimes,2023,2023,4,Dangerous or Negligent Acts,10,Dublin Metropolitan Region,Number,1349.0
RCD06C03,Detected crimes,2023,2023,4,Dangerous or Negligent Acts,20,North Western Region,Number,1719.0
RCD06C03,Detected crimes,2023,2023,4,Dangerous or Negligent Acts,30,Eastern Region,Number,1756.0
RCD06C03,Detected crimes,2023,2023,4,Dangerous or Negligent Acts,40,Southern Region,Number,1581.0
RCD06C03,Detected crimes,2023,2023,4,Dangerous or Negligent Acts,IE0,State,Number,6405.0
RCD06C03,Detected crimes,2023,2023,5,Kidnapping and Related Offences,10,Dublin Metropolitan Region,Number,17.0
RCD06C03,Detected crimes,2023,2023,5,Kidnapping and Related Offences,20,North Western Region,Number,11.0
RCD06C03,Detected crimes,2023,2023,5,Kidnapping and Related Offences,30,Eastern Region,Number,8.0
RCD06C03,Detected crimes,2023,2023,5,Kidnapping and Related Offences,40,Southern Region,Number,12.0
RCD06C03,Detected crimes,2023,2023,5,Kidnapping and Related Offences,IE0,State,Number,48.0
RCD06C03,Detected crimes,2023,2023,6,"Robbery, Extortion and Hijacking Offences",10,Dublin Metropolitan Region,Number,347.0
RCD06C03,Detected crimes,2023,2023,6,"Robbery, Extortion and Hijacking Offences",20,North Western Region,Number,44.0
RCD06C03,Detected crimes,2023,2023,6,"Robbery, Extortion and Hijacking Offences",30,Eastern Region,Number,111.0
RCD06C03,Detected crimes,2023,2023,6,"Robbery, Extortion and Hijacking Offences",40,Southern Region,Number,109.0
RCD06C03,Detected crimes,2023,2023,6,"Robbery, Extortion and Hijacking Offences",IE0,State,Number,611.0
RCD06C03,Detected crimes,2023,2023,7,Burglary and Related Offences,10,Dublin Metropolitan Region,Number,904.0
RCD06C03,Detected crimes,2023,2023,7,Burglary and Related Offences,20,North Western Region,Number,283.0
RCD06C03,Detected crimes,2023,2023,7,Burglary and Related Offences,30,Eastern Region,Number,462.0
RCD06C03,Detected crimes,2023,2023,7,Burglary and Related Offences,40,Southern Region,Number,459.0
RCD06C03,Detected crimes,2023,2023,7,Burglary and Related Offences,IE0,State,Number,2108.0
RCD06C03,Detected crimes,2023,2023,8,Theft and Related Offences,10,Dublin Metropolitan Region,Number,9706.0
RCD06C03,Detected crimes,2023,2023,8,Theft and Related Offences,20,North Western Region,Number,2996.0
RCD06C03,Detected crimes,2023,2023,8,Theft and Related Offences,30,Eastern Region,Number,5286.0
RCD06C03,Detected crimes,2023,2023,8,Theft and Related Offences,40,Southern Region,Number,5017.0
RCD06C03,Detected crimes,2023,2023,8,Theft and Related Offences,IE0,State,Number,23005.0
RCD06C03,Detected crimes,2023,2023,9,"Fraud, Deception and Related Offences",10,Dublin Metropolitan Region,Number,353.0
RCD06C03,Detected crimes,2023,2023,9,"Fraud, Deception and Related Offences",20,North Western Region,Number,187.0
RCD06C03,Detected crimes,2023,2023,9,"Fraud, Deception and Related Offences",30,Eastern Region,Number,266.0
RCD06C03,Detected crimes,2023,2023,9,"Fraud, Deception and Related Offences",40,Southern Region,Number,171.0
RCD06C03,Detected crimes,2023,2023,9,"Fraud, Deception and Related Offences",IE0,State,Number,977.0
RCD06C03,Detected crimes,2023,2023,10,Controlled Drug Offences,10,Dublin Metropolitan Region,Number,5467.0
RCD06C03,Detected crimes,2023,2023,10,Controlled Drug Offences,20,North Western Region,Number,1512.0
RCD06C03,Detected crimes,2023,2023,10,Controlled Drug Offences,30,Eastern Region,Number,3775.0
RCD06C03,Detected crimes,2023,2023,10,Controlled Drug Offences,40,Southern Region,Number,2934.0
RCD06C03,Detected crimes,2023,2023,10,Controlled Drug Offences,IE0,State,Number,13688.0
RCD06C03,Detected crimes,2023,2023,11,Weapons and Explosives Offences,10,Dublin Metropolitan Region,Number,960.0
RCD06C03,Detected crimes,2023,2023,11,Weapons and Explosives Offences,20,North Western Region,Number,281.0
RCD06C03,Detected crimes,2023,2023,11,Weapons and Explosives Offences,30,Eastern Region,Number,358.0
RCD06C03,Detected crimes,2023,2023,11,Weapons and Explosives Offences,40,Southern Region,Number,367.0
RCD06C03,Detected crimes,2023,2023,11,Weapons and Explosives Offences,IE0,State,Number,1966.0
RCD06C03,Detected crimes,2023,2023,12,Damage to Property and to the Environment,10,Dublin Metropolitan Region,Number,1668.0
RCD06C03,Detected crimes,2023,2023,12,Damage to Property and to the Environment,20,North Western Region,Number,906.0
RCD06C03,Detected crimes,2023,2023,12,Damage to Property and to the Environment,30,Eastern Region,Number,1085.0
RCD06C03,Detected crimes,2023,2023,12,Damage to Property and to the Environment,40,Southern Region,Number,905.0
RCD06C03,Detected crimes,2023,2023,12,Damage to Property and to the Environment,IE0,State,Number,4564.0
RCD06C03,Detected crimes,2023,2023,13,Public Order and other Social Code Offences,10,Dublin Metropolitan Region,Number,8287.0
RCD06C03,Detected crimes,2023,2023,13,Public Order and other Social Code Offences,20,North Western Region,Number,4673.0
RCD06C03,Detected crimes,2023,2023,13,Public Order and other Social Code Offences,30,Eastern Region,Number,4929.0
RCD06C03,Detected crimes,2023,2023,13,Public Order and other Social Code Offences,40,Southern Region,Number,5892.0
RCD06C03,Detected crimes,2023,2023,13,Public Order and other Social Code Offences,IE0,State,Number,23781.0
RCD06C03,Detected crimes,2023,2023,15,"Offences against Government, Justice Procedures and Organisation of Crime",10,Dublin Metropolitan Region,Number,5850.0
RCD06C03,Detected crimes,2023,2023,15,"Offences against Government, Justice Procedures and Organisation of Crime",20,North Western Region,Number,896.0
RCD06C03,Detected crimes,2023,2023,15,"Offences against Government, Justice Procedures and Organisation of Crime",30,Eastern Region,Number,1440.0
RCD06C03,Detected crimes,2023,2023,15,"Offences against Government, Justice Procedures and Organisation of Crime",40,Southern Region,Number,1437.0
RCD06C03,Detected crimes,2023,2023,15,"Offences against Government, Justice Procedures and Organisation of Crime",IE0,State,Number,9623.0
RCD06C04,Crime incident detection rate,2018,2018,1,Homicide Offences,10,Dublin Metropolitan Region,%,75.0
RCD06C04,Crime incident detection rate,2018,2018,1,Homicide Offences,20,North Western Region,%,84.0
RCD06C04,Crime incident detection rate,2018,2018,1,Homicide Offences,30,Eastern Region,%,82.0
RCD06C04,Crime incident detection rate,2018,2018,1,Homicide Offences,40,Southern Region,%,86.0
RCD06C04,Crime incident detection rate,2018,2018,1,Homicide Offences,IE0,State,%,82.0
RCD06C04,Crime incident detection rate,2018,2018,2,Sexual Offences,10,Dublin Metropolitan Region,%,25.0
RCD06C04,Crime incident detection rate,2018,2018,2,Sexual Offences,20,North Western Region,%,27.0
RCD06C04,Crime incident detection rate,2018,2018,2,Sexual Offences,30,Eastern Region,%,29.0
RCD06C04,Crime incident detection rate,2018,2018,2,Sexual Offences,40,Southern Region,%,24.0
RCD06C04,Crime incident detection rate,2018,2018,2,Sexual Offences,IE0,State,%,26.0
RCD06C04,Crime incident detection rate,2018,2018,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",10,Dublin Metropolitan Region,%,24.0
RCD06C04,Crime incident detection rate,2018,2018,3,"Attempts/Threats to Murder, Assaults, Harassment and Related offences",20,North Western Region,%,41.0
